,fator_mercado,fator_tamanho,fator_valor,fator_liquidez,fator_momentum
2019-10-07,-0.0191582963,0.0060385875,-0.0057723578,0.0077060899,-0.0055079348
2019-10-08,-0.0069855074,0.0012569996,0.0020957054,0.0036775910,0.0025063320
2019-10-09,0.0113690225,0.0024592131,0.0011149012,0.0003680773,0.0018843058
2019-10-10,0.0036014004,0.0016143677,0.0034466935,0.0041661425,-0.0079454044
2019-10-11,0.0186712816,-0.0074127819,-0.0074648093,-0.0060540475,0.0029386617
2019-10-14,0.0043733772,0.0078651616,0.0053450041,0.0073973569,0.0113350693
2019-10-15,0.0012496236,-0.0072856122,-0.0054909089,-0.0079510063,-0.0032215628
2019-10-16,0.0085739605,-0.0063495543,-0.0024640360,-0.0033865203,0.0033951655
2019-10-17,-0.0034130712,0.0040898239,0.0056295660,0.0013554250,0.0014578060
2019-10-18,-0.0018327684,0.0016098734,0.0048656464,0.0039520101,0.0093477666
2019-10-21,0.0101779168,0.0032334914,0.0017555398,0.0019193450,-0.0065075965
2019-10-22,0.0099320160,0.0064078388,0.0065762918,0.0031447024,0.0037721628
2019-10-23,0.0009327373,-0.0036145444,-0.0022780127,0.0009453157,-0.0041613337
2019-10-24,-0.0036974079,0.0004310363,-0.0091833202,0.0019873111,-0.0030627050
2019-10-25,-0.0013081785,-0.0021766759,-0.0026670154,-0.0001328317,-0.0078146812
2019-10-28,0.0072643100,-0.0030003856,0.0050060786,-0.0019498174,0.0063336808
2019-10-29,-0.0050701532,-0.0001061107,0.0027261535,0.0007110233,0.0038651510
2019-10-30,0.0079930341,-0.0016603470,0.0048768101,-0.0045253644,0.0115554351
2019-10-31,-0.0097414060,0.0040876577,0.0039396384,0.0041150879,0.0020373736
2019-11-01,0.0089950031,0.0092343166,0.0032652281,0.0049101207,-0.0004922543
2019-11-04,0.0040256139,0.0112762796,0.0115710534,0.0064413487,-0.0100158993
2019-11-05,-0.0025202641,-0.0081762103,-0.0050700177,-0.0067261769,-0.0092201680
2019-11-06,-0.0003018430,0.0071577244,-0.0033811121,0.0065983031,0.0007574693
2019-11-07,0.0103534311,-0.0048467857,-0.0004956992,-0.0070862593,-0.0052827708
2019-11-08,-0.0169818439,0.0010719774,0.0012763143,0.0101899896,-0.0040373802
2019-11-11,0.0066069076,-0.0035107485,-0.0090425778,-0.0021688160,0.0056324620
2019-11-12,-0.0143735483,0.0048632054,0.0090104481,0.0088343127,-0.0109342178
2019-11-13,-0.0063078036,0.0026256177,-0.0030720143,0.0026156958,0.0008689793
2019-11-14,0.0042122127,0.0126215462,0.0095030777,0.0110875741,0.0193125773
2019-11-18,-0.0014542431,0.0016178649,-0.0039088139,0.0017206445,-0.0017081876
2019-11-19,-0.0032132633,0.0039063850,-0.0026031681,0.0054604551,-0.0037743568
2019-11-21,0.0151059953,-0.0044963229,0.0021368060,-0.0107414108,-0.0049778577
2019-11-22,0.0098575633,0.0008310247,0.0005768607,0.0050850501,0.0059405495
2019-11-25,-0.0018782959,0.0052484409,-0.0013779965,0.0008746180,-0.0037502793
2019-11-26,-0.0125024170,0.0067616669,0.0010907897,0.0102754002,-0.0004782192
2019-11-27,0.0058481479,-0.0106492816,-0.0064860438,-0.0085803093,-0.0077683832
2019-11-28,0.0054203281,0.0017367224,0.0046678642,-0.0035766172,0.0096692611
2019-11-29,-0.0000628057,-0.0030147119,-0.0023412807,-0.0015192255,0.0027409038
2019-12-02,0.0043494492,-0.0059292191,0.0084411241,-0.0025584069,0.0042543006
2019-12-03,0.0005434600,-0.0095726112,0.0167762507,0.0033747619,0.0199288763
2019-12-04,0.0133491345,0.0061606029,0.0014952235,0.0094650853,-0.0046008946
2019-12-05,0.0037699917,0.0015054387,-0.0048957933,0.0043416074,0.0024249693
2019-12-06,0.0053217662,0.0095508210,0.0056313174,0.0103309294,0.0024127793
2019-12-09,-0.0004929607,0.0078935381,0.0025164040,0.0115251262,-0.0055776797
2019-12-10,-0.0029491337,0.0124017019,0.0103618847,0.0082282340,0.0021299715
2019-12-11,0.0040433290,0.0051358910,0.0012655165,0.0073988661,0.0035825484
2019-12-12,0.0115320496,0.0036996361,-0.0016095703,0.0044223443,-0.0098304432
2019-12-13,0.0051938691,0.0103771444,0.0029235668,0.0096061900,-0.0027272087
2019-12-16,-0.0050513037,0.0106730843,-0.0005690616,0.0159515571,-0.0017070458
2019-12-17,0.0047581596,-0.0042869938,-0.0049243895,0.0005995761,-0.0101118963
2019-12-18,0.0141131477,-0.0053580236,-0.0050890557,0.0012913542,0.0025121914
2019-12-19,0.0068650907,-0.0036209773,0.0006003575,-0.0024897768,0.0021355343
2019-12-20,0.0016427189,-0.0031604103,0.0035990754,0.0031920194,-0.0105907116
2019-12-23,0.0079615386,0.0139754545,0.0094852066,0.0116087794,-0.0065103834
2019-12-26,0.0121944565,0.0132345436,0.0061026691,0.0123661505,-0.0077805687
2019-12-27,-0.0033641749,0.0066349939,0.0042169532,0.0065464419,-0.0009619226
2019-12-30,-0.0072002835,0.0079120938,0.0080044791,0.0112743275,0.0044182707
2020-01-02,0.0227513853,-0.0013748445,-0.0042767227,-0.0013152044,0.0003756881
2020-01-03,-0.0036748401,0.0096899010,0.0013165702,0.0093642119,0.0095401192
2020-01-06,-0.0064013042,0.0100103561,0.0067399633,0.0068737967,-0.0014670906
2020-01-07,-0.0018679515,0.0021211326,-0.0017428331,0.0093568359,0.0071495692
2020-01-08,-0.0035856327,-0.0070605590,-0.0056730281,-0.0064008310,-0.0012111729
2020-01-09,-0.0029560062,-0.0010709723,-0.0058047110,-0.0020356572,0.0134704001
2020-01-10,-0.0017029108,0.0056513106,0.0084355175,0.0130643891,0.0067963651
2020-01-13,0.0155410366,-0.0020268895,-0.0003340617,-0.0018798932,0.0072955182
2020-01-14,0.0024362013,0.0058449674,-0.0051937597,0.0065034204,0.0079872813
2020-01-15,-0.0089642061,0.0135086309,-0.0005559644,0.0113180466,-0.0055324715
2020-01-16,0.0033257704,-0.0018579108,0.0034081952,0.0010733115,-0.0036297766
2020-01-17,0.0112712132,-0.0072970027,-0.0053423936,-0.0083462745,-0.0035888101
2020-01-20,0.0041785254,0.0077492809,-0.0034765145,0.0050047897,0.0014162352
2020-01-21,-0.0120446421,0.0064315675,0.0040587410,0.0090032136,0.0104699349
2020-01-22,0.0093810447,-0.0077842250,-0.0004950855,-0.0050591901,-0.0085717365
2020-01-23,0.0089772018,0.0008424642,0.0007926757,-0.0020628283,0.0053449385
2020-01-24,-0.0084520653,-0.0000931341,-0.0073041189,0.0101668891,-0.0016206056
2020-01-27,-0.0309963189,-0.0049577598,-0.0048918724,-0.0026475638,0.0030478165
2020-01-28,0.0167007521,-0.0060474966,-0.0081522120,-0.0099695213,0.0146863051
2020-01-29,-0.0081519950,-0.0076385457,0.0007935567,-0.0006187977,0.0058252090
2020-01-30,-0.0022829801,-0.0150763150,-0.0008981293,-0.0145363864,0.0074590733
2020-01-31,-0.0165946800,-0.0054722521,0.0000358522,-0.0104834856,0.0076173218
2020-02-03,0.0079988651,0.0180080440,0.0041952403,0.0165780596,0.0049054641
2020-02-04,0.0069902358,0.0048032342,0.0008577099,0.0016288445,0.0013909470
2020-02-05,0.0029560879,-0.0027923225,0.0052444669,-0.0012978544,-0.0039841374
2020-02-06,-0.0081281904,-0.0076961359,-0.0054585496,-0.0044748960,-0.0009949785
2020-02-07,-0.0128914947,-0.0067761410,-0.0032332931,-0.0032252856,-0.0015208926
2020-02-10,-0.0114945676,-0.0209494140,-0.0053033475,-0.0170123316,-0.0119021088
2020-02-11,0.0250459034,0.0029793438,0.0012463760,0.0008695871,0.0098073985
2020-02-12,0.0107172281,-0.0047759628,-0.0023372881,-0.0039305566,0.0077976044
2020-02-13,-0.0077122306,0.0032358170,-0.0001121871,0.0015617397,0.0038233285
2020-02-14,-0.0100755310,0.0036130226,-0.0042820545,0.0007063220,0.0039141551
2020-02-17,0.0077690594,-0.0009228704,-0.0038957922,0.0009509032,0.0090553239
2020-02-18,-0.0026174954,0.0076958239,0.0055751307,0.0070674112,0.0006086392
2020-02-19,0.0131966099,0.0040953308,-0.0017441763,0.0025850888,0.0065231407
2020-02-20,-0.0145973526,0.0102129346,0.0016751718,0.0124120284,-0.0026589744
2020-02-21,-0.0058436226,0.0014039082,0.0003027143,-0.0009356174,-0.0003029777
2020-02-26,-0.0662033036,-0.0149963349,-0.0088772029,-0.0056384802,-0.0069706962
2020-02-27,-0.0283390563,-0.0060186889,0.0041373502,-0.0036485605,-0.0039924420
2020-02-28,0.0088704778,-0.0185614713,-0.0123729790,-0.0156697612,-0.0046549807
2020-03-02,0.0260662641,0.0136922095,0.0123673752,0.0225425884,0.0031545982
2020-03-03,-0.0083883945,-0.0054478976,0.0022679255,-0.0036157519,0.0061468817
2020-03-04,0.0199610367,-0.0080738459,0.0206546336,-0.0058139735,-0.0046411296
2020-03-05,-0.0459715389,-0.0219788700,0.0075719655,-0.0112720504,-0.0121591687
2020-03-06,-0.0392537452,0.0012244619,-0.0143611319,0.0032302253,-0.0159924235
2020-03-09,-0.1149526164,-0.0259502754,-0.0033187196,-0.0065249503,-0.0325988680
2020-03-10,0.0649138317,0.0011077598,-0.0170108527,-0.0112909488,0.0210483074
2020-03-11,-0.0704452097,0.0190613791,0.0057891384,0.0231461674,-0.0007864051
2020-03-12,-0.1472657621,-0.0092410892,0.0048252046,0.0015431046,-0.0365256518
2020-03-13,0.1334819496,-0.0404206812,-0.0210585222,-0.0393768921,0.0340558365
2020-03-16,-0.1324040741,-0.0020029694,0.0537899658,0.0147713274,-0.0349506289
2020-03-17,0.0467004180,-0.0550461039,-0.0292917863,-0.0479353219,-0.0168966167
2020-03-18,-0.1014412642,-0.0763517320,-0.0061185956,-0.0353335440,-0.0358104408
2020-03-19,0.0229721237,0.0298084691,-0.0305228457,0.0304751098,0.0660257563
2020-03-20,-0.0142414840,-0.0155051230,-0.0328638218,-0.0330945179,0.0089175133
2020-03-23,-0.0529761240,-0.0141007230,-0.0202807337,-0.0178710818,0.0259143114
2020-03-24,0.0804530755,-0.0126085207,-0.0288472138,-0.0288213640,0.0357679464
2020-03-25,0.0703634918,0.0484317616,-0.0057780072,0.0119417608,0.0054250881
2020-03-26,0.0416983254,0.0240759924,0.0170404352,0.0150616989,0.0029358864
2020-03-27,-0.0495451130,0.0349217840,0.0231047589,0.0380605571,-0.0220908076
2020-03-30,0.0137102362,-0.0179074407,0.0074502816,-0.0126187000,-0.0175488051
2020-03-31,-0.0232870579,-0.0232976712,0.0119697116,-0.0169651620,-0.0277078319
2020-04-01,-0.0284262430,-0.0160627551,-0.0087084286,-0.0094143599,-0.0125334151
2020-04-02,0.0157186110,-0.0235838462,-0.0198917259,-0.0225820020,-0.0129546225
2020-04-03,-0.0365892090,0.0006591715,0.0012015849,0.0012591481,0.0036306232
2020-04-06,0.0581426434,-0.0275457650,-0.0333694965,-0.0431635976,0.0348797478
2020-04-07,0.0319449306,0.0202577263,0.0005270168,0.0071674734,0.0193740539
2020-04-08,0.0294397157,-0.0035617314,0.0015247539,-0.0005499572,0.0181857944
2020-04-09,-0.0117689734,0.0271213334,0.0091680344,0.0289415978,-0.0171747524
2020-04-13,0.0132374382,0.0037813233,0.0137593206,0.0050290953,-0.0211145263
2020-04-14,0.0138551714,0.0079506263,-0.0061406922,0.0102176331,-0.0023668949
2020-04-15,-0.0118649360,0.0191269536,0.0017738664,0.0078690583,-0.0058195293
2020-04-16,-0.0130168675,0.0012881914,0.0004451065,-0.0009156680,0.0097201113
2020-04-17,0.0114239044,0.0014488725,-0.0042896392,0.0017963247,0.0030316282
2020-04-20,0.0009531866,0.0032130647,-0.0239304397,-0.0006701704,0.0341884680
2020-04-22,0.0236300845,0.0254790448,0.0020718351,0.0317060873,0.0331443772
2020-04-23,-0.0124514103,0.0057499157,0.0115903951,0.0064413687,-0.0058590621
2020-04-24,-0.0536266714,-0.0144647211,-0.0139984749,-0.0095736161,-0.0076916143
2020-04-27,0.0377920009,-0.0017573237,-0.0122826323,-0.0051671192,0.0009284578
2020-04-28,0.0358670168,0.0087783560,-0.0015759803,-0.0076964982,0.0119560845
2020-04-29,0.0200416129,0.0072930604,0.0218365323,-0.0003043190,-0.0171863958
2020-04-30,-0.0310175326,-0.0055933669,-0.0066880696,-0.0045148879,-0.0022592731
2020-05-04,-0.0154417306,-0.0035373159,-0.0012781806,0.0029519740,0.0044733677
2020-05-05,0.0080506681,-0.0100386459,0.0018357300,-0.0095353071,0.0030744041
2020-05-06,-0.0038368464,0.0004165965,-0.0083998200,0.0007420664,0.0078169582
2020-05-07,-0.0143239507,-0.0209083017,-0.0049622580,-0.0152502581,-0.0103984457
2020-05-08,0.0240859501,-0.0174652059,0.0155578386,-0.0143927624,-0.0266963802
2020-05-11,-0.0131431958,-0.0083972225,-0.0106360503,-0.0066021532,0.0033364538
2020-05-12,-0.0155916652,-0.0121204238,-0.0042419564,-0.0097177792,-0.0045992807
2020-05-13,-0.0039614406,-0.0173951797,-0.0053614974,-0.0137875173,-0.0033727586
2020-05-14,0.0165550280,-0.0008486416,0.0051845405,-0.0010930989,-0.0049622357
2020-05-15,-0.0186719801,0.0228392426,-0.0013107508,0.0156842507,-0.0026101368
2020-05-18,0.0438907035,0.0087840632,0.0096876174,0.0012338385,0.0104959011
2020-05-19,-0.0042723357,-0.0010799514,-0.0102364095,-0.0015807808,0.0177060775
2020-05-20,0.0058732168,0.0116604492,0.0066195764,0.0027365144,-0.0074685160
2020-05-21,0.0185462739,0.0111809578,0.0034074746,0.0082235057,0.0233886521
2020-05-22,-0.0099273436,-0.0129972482,0.0094796149,-0.0094699431,-0.0100891469
2020-05-25,0.0405498967,0.0072905645,-0.0003221706,0.0011329390,0.0141562596
2020-05-26,0.0018188537,0.0038688206,-0.0113875112,0.0085842581,0.0144019863
2020-05-27,0.0310759433,0.0087527037,0.0091731697,0.0138332993,0.0039815083
2020-05-28,-0.0121626994,0.0023186277,0.0104705589,0.0044447663,-0.0157795232
2020-05-29,0.0025814660,-0.0082515245,0.0062756147,-0.0087692281,-0.0008742539
2020-06-01,0.0132776797,0.0262121782,0.0076215286,0.0211637057,-0.0129261483
2020-06-02,0.0261348356,0.0200027823,0.0076859985,0.0143278390,-0.0201505572
2020-06-03,0.0216828529,0.0241318811,-0.0060460623,0.0183586329,0.0017811544
2020-06-04,0.0073413565,0.0183301400,0.0141714951,0.0205985773,-0.0027063517
2020-06-05,0.0108088823,0.0057806065,-0.0041759610,0.0006545186,-0.0082348865
2020-06-08,0.0309066884,0.0186107121,0.0203935914,0.0100148991,-0.0428477488
2020-06-09,-0.0098342970,-0.0022881296,0.0025220041,0.0001562955,-0.0005445518
2020-06-10,-0.0204746854,-0.0217833556,-0.0151102114,-0.0157012157,0.0265055131
2020-06-12,-0.0188891683,-0.0075586587,-0.0067919865,-0.0081106145,0.0291850977
2020-06-15,-0.0038297551,-0.0024427928,-0.0044674962,0.0004484369,0.0083082821
2020-06-16,0.0105769597,-0.0066968268,0.0123648234,-0.0073407148,-0.0083333235
2020-06-17,0.0226172563,0.0061570853,0.0093162935,0.0087635759,0.0056134779
2020-06-18,0.0062768166,-0.0050489893,0.0007294456,-0.0032210625,-0.0048733484
2020-06-19,0.0061283438,0.0103621744,0.0007977430,0.0180721469,0.0138791371
2020-06-22,-0.0112373829,0.0326575264,0.0164642893,0.0288672559,-0.0121306339
2020-06-23,0.0039364137,0.0057192645,-0.0019140835,-0.0020185993,0.0012173117
2020-06-24,-0.0172359589,-0.0057129934,-0.0081616668,-0.0010070056,0.0270047449
2020-06-25,0.0166496392,-0.0094741881,-0.0095503423,-0.0144690052,0.0032322942
2020-06-26,-0.0219756402,-0.0047965702,-0.0015085358,-0.0014727097,0.0017391499
2020-06-29,0.0191109758,0.0034371568,0.0039821919,-0.0009259246,-0.0052731317
2020-06-30,-0.0059973127,0.0053149252,0.0082399128,0.0034583048,0.0083766636
2020-07-01,0.0145829543,0.0139947925,-0.0030977055,0.0131689021,-0.0019334517
2020-07-02,-0.0003784213,0.0069847996,0.0142051838,0.0060537793,0.0009011435
2020-07-03,0.0067439047,0.0100628389,0.0064097606,0.0071430877,0.0042124158
2020-07-06,0.0206395574,-0.0008577853,-0.0027310112,-0.0044502895,-0.0156141026
2020-07-07,-0.0111297434,0.0081552118,-0.0042058886,0.0073377010,0.0163270552
2020-07-08,0.0181937013,-0.0000389665,0.0080424314,0.0003464781,-0.0016297502
2020-07-09,-0.0040894090,-0.0032528890,-0.0049100257,-0.0059901113,0.0085045220
2020-07-10,0.0073677851,0.0154098477,0.0046676826,0.0097574815,-0.0172959864
2020-07-13,-0.0142250732,0.0012824079,0.0096301883,0.0043844664,-0.0048973914
2020-07-14,0.0133339772,-0.0087331664,-0.0024228743,-0.0108772768,0.0059869722
2020-07-15,0.0131750377,-0.0090912124,0.0051127248,-0.0082098711,-0.0046317130
2020-07-16,-0.0118168853,0.0007130620,-0.0039410153,-0.0023148516,0.0059830169
2020-07-17,0.0220565330,-0.0154036311,-0.0068251304,-0.0119641079,0.0117026465
2020-07-20,0.0146749904,-0.0065945582,-0.0081262644,-0.0088768397,0.0142485769
2020-07-21,0.0008541687,0.0067830933,-0.0038444523,0.0055303746,-0.0101350788
2020-07-22,0.0015273280,-0.0113340560,-0.0058545792,-0.0117528066,0.0105771087
2020-07-23,-0.0195676722,-0.0052482132,0.0052277986,-0.0046060663,0.0060261842
2020-07-24,0.0019053350,-0.0110647846,-0.0032192476,-0.0113215111,-0.0004515140
2020-07-27,0.0202977136,-0.0088828243,0.0088408412,-0.0101641146,-0.0100859832
2020-07-28,-0.0039348337,0.0016257784,0.0015162603,-0.0067155743,-0.0105631966
2020-07-29,0.0127135077,0.0075667687,-0.0019701952,0.0066713039,0.0061662388
2020-07-30,-0.0039509619,0.0071418029,-0.0065769562,0.0068292776,0.0196834765
2020-07-31,-0.0178003740,-0.0093527855,-0.0031836992,-0.0016158931,0.0167489462
2020-08-03,-0.0024574364,-0.0119431783,-0.0108296797,-0.0046534417,0.0065035210
2020-08-04,-0.0157721546,-0.0064394493,-0.0053171869,-0.0054860674,0.0102442028
2020-08-05,0.0139034213,0.0148093868,0.0032911655,0.0111924661,-0.0003511664
2020-08-06,0.0139195565,-0.0151990671,-0.0140169831,-0.0147443488,-0.0036161188
2020-08-07,-0.0113053303,0.0077857734,-0.0056636943,0.0055965520,-0.0046463157
2020-08-10,0.0047502266,-0.0121890083,0.0088396966,-0.0078363204,-0.0017739236
2020-08-11,-0.0103403954,0.0185982045,-0.0113837598,0.0170177817,-0.0277244877
2020-08-12,-0.0022751491,-0.0188637711,-0.0050941389,-0.0182673521,0.0138385454
2020-08-13,-0.0136917178,0.0085016005,-0.0060890131,0.0105070136,0.0227232389
2020-08-14,0.0079014003,0.0007931264,-0.0011186516,-0.0016140873,-0.0093759410
2020-08-17,-0.0195001829,-0.0168103762,-0.0015133098,-0.0130173955,0.0125444215
2020-08-18,0.0238546561,0.0155612305,0.0015066881,0.0155507233,0.0009591170
2020-08-19,-0.0114049977,0.0026866579,-0.0010340335,0.0005168291,0.0080308123
2020-08-20,0.0049553374,0.0128234215,0.0021277368,0.0125808371,-0.0062883422
2020-08-21,0.0023282797,0.0093313735,0.0010152115,0.0094240112,-0.0113986097
2020-08-24,0.0064919693,-0.0080117770,0.0037241778,-0.0037597255,-0.0063682115
2020-08-25,-0.0005493538,0.0060037603,-0.0014349259,0.0090225302,0.0017568327
2020-08-26,-0.0144377053,-0.0004869830,-0.0076721255,-0.0020539444,0.0096065514
2020-08-27,0.0003468014,-0.0093246922,-0.0126297427,-0.0058237445,-0.0002325096
2020-08-28,0.0155504495,-0.0039612772,-0.0055031637,-0.0066666622,0.0029825987
2020-08-31,-0.0263110995,0.0114059094,-0.0015264284,0.0107723027,0.0049312524
2020-09-01,0.0270384997,-0.0046430528,-0.0000666231,-0.0111487787,-0.0028294250
2020-09-02,-0.0011018583,0.0173222218,-0.0059628775,0.0201805923,-0.0082571907
2020-09-03,-0.0118074100,-0.0052701226,0.0055754408,-0.0045024725,-0.0146462256
2020-09-04,0.0038655959,0.0065584634,0.0063280328,0.0050378852,-0.0054424000
2020-09-08,-0.0100517971,0.0054535083,0.0062326388,0.0043530292,-0.0082925549
2020-09-09,0.0116462316,-0.0221965723,-0.0042228051,-0.0223843195,0.0184654072
2020-09-10,-0.0238939710,0.0033274721,0.0001910888,0.0058351997,-0.0056030471
2020-09-11,-0.0082485359,-0.0051212534,0.0000312906,-0.0076911189,0.0085333092
2020-09-14,0.0199570991,0.0188818127,-0.0079538897,0.0108943377,-0.0063052028
2020-09-15,0.0011625142,-0.0061463928,0.0006837619,-0.0074490453,0.0139870364
2020-09-16,-0.0071743969,0.0059239930,0.0038833299,0.0054007205,-0.0144726336
2020-09-17,0.0046092873,-0.0111904042,0.0038028019,-0.0080432352,0.0032910910
2020-09-18,-0.0176306516,0.0015307628,0.0002520755,-0.0028359648,0.0072888732
2020-09-21,-0.0116263423,-0.0145553509,-0.0051341299,-0.0121176317,0.0128153935
2020-09-22,0.0033106499,0.0002470114,0.0029970987,0.0012620073,-0.0012731245
2020-09-23,-0.0172912683,-0.0119132763,-0.0025294274,-0.0104702068,-0.0026639290
2020-09-24,0.0128536150,-0.0046071485,-0.0052395724,-0.0074909795,-0.0001985589
2020-09-25,-0.0002729884,0.0050848522,0.0001682368,0.0067986427,0.0070185736
2020-09-28,-0.0231983773,0.0031117070,0.0101873763,0.0047931354,-0.0063451547
2020-09-29,-0.0098154191,-0.0101097887,-0.0070303101,-0.0100621171,0.0116965286
2020-09-30,0.0107304882,0.0094684586,0.0033521689,0.0054996470,-0.0014012773
2020-10-01,0.0103269834,0.0200133920,0.0054487716,0.0165114347,-0.0060864091
2020-10-02,-0.0137769431,0.0002486007,0.0075796740,0.0052570151,-0.0033087768
2020-10-05,0.0199925061,-0.0116832890,-0.0016772002,-0.0164368544,0.0092439316
2020-10-06,-0.0013597170,0.0080276141,0.0002019043,0.0074967733,-0.0125664333
2020-10-07,0.0004858703,0.0093059279,0.0055604144,0.0078358920,0.0107055288
2020-10-08,0.0228652600,-0.0047997776,-0.0026546717,-0.0088824090,-0.0081255743
2020-10-09,-0.0014755746,0.0171653926,0.0089272968,0.0159993283,0.0101450104
2020-10-13,0.0108941272,0.0000774497,-0.0167088825,0.0038865227,-0.0038522491
2020-10-14,0.0071935360,-0.0001970436,-0.0008483147,-0.0031159953,0.0059373705
2020-10-15,-0.0022341791,0.0027885367,0.0031355547,0.0033666976,-0.0006987723
2020-10-16,-0.0059618209,0.0004418876,0.0013727418,0.0052415133,0.0022799447
2020-10-19,0.0014143714,-0.0054543116,-0.0058165621,-0.0041028783,-0.0099993162
2020-10-20,0.0181622487,0.0003671320,0.0059358971,-0.0000925120,-0.0017297380
2020-10-21,-0.0009884234,0.0017260233,0.0082275178,0.0014572188,-0.0043303836
2020-10-22,0.0142532950,-0.0159632936,-0.0019731442,-0.0129287615,-0.0020581447
